sample_barcode	journal	lib_id	library_plate	sample_seq_id	seq_id	R1	R2
DoBa00000049MP	MP024	LIB-MP024-E7	LIB00011	LIB00011-MP024-E7_1	LIB00011-MP024-MJ363_E7	data/micropouch/230216_A00595_0227_BH777CDSX5_micropouch/230216_A00595_0227_BH777CDSX5_micropouch/micropouch/Seq-MJ363-Pool-1/LIB00011-MP024-MJ363_E7/sample_S134_L001_R1_001.fastq.gz	data/micropouch/230216_A00595_0227_BH777CDSX5_micropouch/230216_A00595_0227_BH777CDSX5_micropouch/micropouch/Seq-MJ363-Pool-1/LIB00011-MP024-MJ363_E7/sample_S134_L001_R2_001.fastq.gz
DoBa00000047MP	MP007	LIB-MP007-A5	LIB00001	LIB00001-MP007-A5_1	LIB00001-MP001-A5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-A5/sample_S214_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-A5/sample_S214_L002_R2_001.fastq.gz
PaPr00000001MP	MP013	LIB-MP013-A3	LIB00007	LIB00007-MP013-A3_1	LIB00007-MP014-A3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-A3/sample_S306_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-A3/sample_S306_L002_R2_001.fastq.gz
PaPr00000056MP	MP007	LIB-MP007-B2	LIB00001	LIB00001-MP007-B2_1	LIB00001-MP001-B2	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-B2/sample_S193_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-B2/sample_S193_L002_R2_001.fastq.gz
DoBa00000054MP	MP007	LIB-MP007-B4	LIB00001	LIB00001-MP007-B4_1	LIB00001-MP001-B4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-B4/sample_S207_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-B4/sample_S207_L002_R2_001.fastq.gz
DoBa00000032MP	MP007	LIB-MP007-C1	LIB00001	LIB00001-MP007-C1_1	LIB00001-MP001-C1	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C1/sample_S189_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C1/sample_S189_L002_R2_001.fastq.gz
LIB-MP007-C10	MP007	LIB-MP007-C10	LIB00001	LIB00001-MP007-C10_1	LIB00001-MP001-C10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C10/sample_S253_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C10/sample_S253_L002_R2_001.fastq.gz
LIB-MP007-C3	MP007	LIB-MP007-C3	LIB00001	LIB00001-MP007-C3_1	LIB00001-MP001-C3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C3/sample_S200_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C3/sample_S200_L002_R2_001.fastq.gz
PaPr00000064MP	MP007	LIB-MP007-C4	LIB00001	LIB00001-MP007-C4_1	LIB00001-MP001-C4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C4/sample_S208_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C4/sample_S208_L002_R2_001.fastq.gz
PaPr00000022MP	MP007	LIB-MP007-C9	LIB00001	LIB00001-MP007-C9_1	LIB00001-MP001-C9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C9/sample_S246_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-C9/sample_S246_L002_R2_001.fastq.gz
LIB-MP007-D12	MP007	LIB-MP007-D12	LIB00001	LIB00001-MP007-D12_1	LIB00001-MP001-D12	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D12/sample_S267_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D12/sample_S267_L002_R2_001.fastq.gz
PaPr00000108MP	MP007	LIB-MP007-D2	LIB00001	LIB00001-MP007-D2_1	LIB00001-MP001-D2	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D2/sample_S195_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D2/sample_S195_L002_R2_001.fastq.gz
DoBa00000082MP	MP007	LIB-MP007-D8	LIB00001	LIB00001-MP007-D8_1	LIB00001-MP001-D8	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D8/sample_S241_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-D8/sample_S241_L002_R2_001.fastq.gz
PaPr00000126MP	MP007	LIB-MP007-E3	LIB00001	LIB00001-MP007-E3_1	LIB00001-MP001-E3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E3/sample_S202_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E3/sample_S202_L002_R2_001.fastq.gz
DoBa00000050MP	MP007	LIB-MP007-E5	LIB00001	LIB00001-MP007-E5_1	LIB00001-MP001-E5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E5/sample_S218_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E5/sample_S218_L002_R2_001.fastq.gz
PaPr00000031MP	MP007	LIB-MP007-E9	LIB00001	LIB00001-MP007-E9_1	LIB00001-MP001-E9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E9/sample_S248_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-E9/sample_S248_L002_R2_001.fastq.gz
LIB-MP007-F10	MP007	LIB-MP007-F10	LIB00001	LIB00001-MP007-F10_1	LIB00001-MP001-F10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F10/sample_S256_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F10/sample_S256_L002_R2_001.fastq.gz
LIB-MP007-F3	MP007	LIB-MP007-F3	LIB00001	LIB00001-MP007-F3_1	LIB00001-MP001-F3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F3/sample_S203_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F3/sample_S203_L002_R2_001.fastq.gz
DoBa00000073MP	MP007	LIB-MP007-F6	LIB00001	LIB00001-MP007-F6_1	LIB00001-MP001-F6	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F6/sample_S227_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-F6/sample_S227_L002_R2_001.fastq.gz
DoBa00000010MP	MP007	LIB-MP007-G7	LIB00001	LIB00001-MP007-G7_1	LIB00001-MP001-G7	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-G7/sample_S236_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-G7/sample_S236_L002_R2_001.fastq.gz
PaPr00000035MP	MP007	LIB-MP007-G9	LIB00001	LIB00001-MP007-G9_1	LIB00001-MP001-G9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-G9/sample_S250_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-G9/sample_S250_L002_R2_001.fastq.gz
LIB-MP007-H8	MP007	LIB-MP007-H8	LIB00001	LIB00001-MP007-H8_1	LIB00001-MP001-H8	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-H8/sample_S244_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-H8/sample_S244_L002_R2_001.fastq.gz
PaPr00000036MP	MP007	LIB-MP007-H9	LIB00001	LIB00001-MP007-H9_1	LIB00001-MP001-H9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-H9/sample_S251_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00001-MP001-H9/sample_S251_L002_R2_001.fastq.gz
DoBa00000038MP	MP013	LIB-MP013-G4	LIB00007	LIB00007-MP013-G4_1	LIB00007-MP014-G4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-G4/sample_S320_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-G4/sample_S320_L002_R2_001.fastq.gz
DoBa00000035MP	MP008	LIB-MP008-A4	LIB00002	LIB00002-MP008-A4_1	LIB00002-MP002-A4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-A4/sample_S375_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-A4/sample_S375_L003_R2_001.fastq.gz
PaPr00000136MP	MP008	LIB-MP008-B2	LIB00002	LIB00002-MP008-B2_1	LIB00002-MP002-B2	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-B2/sample_S361_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-B2/sample_S361_L003_R2_001.fastq.gz
PaPr00000046MP	MP008	LIB-MP008-B5	LIB00002	LIB00002-MP008-B5_1	LIB00002-MP002-B5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-B5/sample_S384_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-B5/sample_S384_L003_R2_001.fastq.gz
LIB-MP008-C10	MP008	LIB-MP008-C10	LIB00002	LIB00002-MP008-C10_1	LIB00002-MP002-C10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-C10/sample_S424_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-C10/sample_S424_L003_R2_001.fastq.gz
LIB-MP008-C3	MP008	LIB-MP008-C3	LIB00002	LIB00002-MP008-C3_1	LIB00002-MP002-C3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-C3/sample_S369_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-C3/sample_S369_L003_R2_001.fastq.gz
DoBa00000002MP	MP008	LIB-MP008-D10	LIB00002	LIB00002-MP008-D10_1	LIB00002-MP002-D10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D10/sample_S425_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D10/sample_S425_L003_R2_001.fastq.gz
LIB-MP008-D12	MP008	LIB-MP008-D12	LIB00002	LIB00002-MP008-D12_1	LIB00002-MP002-D12	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D12/sample_S437_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D12/sample_S437_L003_R2_001.fastq.gz
PaPr00000192MP	MP008	LIB-MP008-D3	LIB00002	LIB00002-MP008-D3_1	LIB00002-MP002-D3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D3/sample_S370_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D3/sample_S370_L003_R2_001.fastq.gz
PaPr00000107MP	MP008	LIB-MP008-D4	LIB00002	LIB00002-MP008-D4_1	LIB00002-MP002-D4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D4/sample_S378_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D4/sample_S378_L003_R2_001.fastq.gz
DoBa00000005MP	MP008	LIB-MP008-D5	LIB00002	LIB00002-MP008-D5_1	LIB00002-MP002-D5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D5/sample_S386_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D5/sample_S386_L003_R2_001.fastq.gz
PaPr00000154MP	MP008	LIB-MP008-D6	LIB00002	LIB00002-MP008-D6_1	LIB00002-MP002-D6	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D6/sample_S394_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D6/sample_S394_L003_R2_001.fastq.gz
PaPr00000162MP	MP008	LIB-MP008-D9	LIB00002	LIB00002-MP008-D9_1	LIB00002-MP002-D9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D9/sample_S418_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-D9/sample_S418_L003_R2_001.fastq.gz
PaPr00000094MP	MP008	LIB-MP008-E2	LIB00002	LIB00002-MP008-E2_1	LIB00002-MP002-E2	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E2/sample_S364_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E2/sample_S364_L003_R2_001.fastq.gz
PaPr00000201MP	MP008	LIB-MP008-E4	LIB00002	LIB00002-MP008-E4_1	LIB00002-MP002-E4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E4/sample_S379_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E4/sample_S379_L003_R2_001.fastq.gz
DoBa00000075MP	MP008	LIB-MP008-E6	LIB00002	LIB00002-MP008-E6_1	LIB00002-MP002-E6	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E6/sample_S395_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-E6/sample_S395_L003_R2_001.fastq.gz
LIB-MP008-F10	MP008	LIB-MP008-F10	LIB00002	LIB00002-MP008-F10_1	LIB00002-MP002-F10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F10/sample_S427_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F10/sample_S427_L003_R2_001.fastq.gz
PaPr00000098MP	MP008	LIB-MP008-F11	LIB00002	LIB00002-MP008-F11_1	LIB00002-MP002-F11	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F11/sample_S434_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F11/sample_S434_L003_R2_001.fastq.gz
LIB-MP008-F3	MP008	LIB-MP008-F3	LIB00002	LIB00002-MP008-F3_1	LIB00002-MP002-F3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F3/sample_S372_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F3/sample_S372_L003_R2_001.fastq.gz
PaPr00000057MP	MP008	LIB-MP008-F4	LIB00002	LIB00002-MP008-F4_1	LIB00002-MP002-F4	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F4/sample_S380_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-F4/sample_S380_L003_R2_001.fastq.gz
DoBa00000048MP	MP008	LIB-MP008-G11	LIB00002	LIB00002-MP008-G11_1	LIB00002-MP002-G11	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-G11/sample_S435_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-G11/sample_S435_L003_R2_001.fastq.gz
DoBa00000014MP	MP008	LIB-MP008-G7	LIB00002	LIB00002-MP008-G7_1	LIB00002-MP002-G7	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-G7/sample_S405_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-G7/sample_S405_L003_R2_001.fastq.gz
DoBa00000056MP	MP008	LIB-MP008-H2	LIB00002	LIB00002-MP008-H2_1	LIB00002-MP002-H2	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H2/sample_S367_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H2/sample_S367_L003_R2_001.fastq.gz
DoBa00000061MP	MP008	LIB-MP008-H3	LIB00002	LIB00002-MP008-H3_1	LIB00002-MP002-H3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H3/sample_S374_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H3/sample_S374_L003_R2_001.fastq.gz
DoBa00000059MP	MP008	LIB-MP008-H9	LIB00002	LIB00002-MP008-H9_1	LIB00002-MP002-H9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H9/sample_S422_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00002-MP002-H9/sample_S422_L003_R2_001.fastq.gz
DoBa00000031MP	MP009	LIB-MP009-A12	LIB00003	LIB00003-MP009-A12_1	LIB00003-MP003-A12	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-A12/sample_S292_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-A12/sample_S292_L002_R2_001.fastq.gz
PaPr00000216MP	MP009	LIB-MP009-A9	LIB00003	LIB00003-MP009-A9_1	LIB00003-MP003-A9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-A9/sample_S270_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-A9/sample_S270_L002_R2_001.fastq.gz
PaPr00000210MP	MP009	LIB-MP009-B10	LIB00003	LIB00003-MP009-B10_1	LIB00003-MP003-B10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B10/sample_S278_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B10/sample_S278_L002_R2_001.fastq.gz
DoBa00000011MP	MP009	LIB-MP009-B11	LIB00003	LIB00003-MP009-B11_1	LIB00003-MP003-B11	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B11/sample_S286_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B11/sample_S286_L002_R2_001.fastq.gz
DoBa00000066MP	MP009	LIB-MP009-B12	LIB00003	LIB00003-MP009-B12_1	LIB00003-MP003-B12	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B12/sample_S293_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-B12/sample_S293_L002_R2_001.fastq.gz
LIB-MP009-C10	MP009	LIB-MP009-C10	LIB00003	LIB00003-MP009-C10_1	LIB00003-MP003-C10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C10/sample_S279_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C10/sample_S279_L002_R2_001.fastq.gz
DoBa00000083MP	MP009	LIB-MP009-C11	LIB00003	LIB00003-MP009-C11_1	LIB00003-MP003-C11	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C11/sample_S287_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C11/sample_S287_L002_R2_001.fastq.gz
DoBa00000077MP	MP009	LIB-MP009-C9	LIB00003	LIB00003-MP009-C9_1	LIB00003-MP003-C9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C9/sample_S272_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-C9/sample_S272_L002_R2_001.fastq.gz
LIB-MP009-D12	MP009	LIB-MP009-D12	LIB00003	LIB00003-MP009-D12_1	LIB00003-MP003-D12	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-D12/sample_S295_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-D12/sample_S295_L002_R2_001.fastq.gz
LIB-MP009-F10	MP009	LIB-MP009-F10	LIB00003	LIB00003-MP009-F10_1	LIB00003-MP003-F10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-F10/sample_S282_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00003-MP003-F10/sample_S282_L002_R2_001.fastq.gz
DoBa00000053MP	MP013	LIB-MP013-B5	LIB00007	LIB00007-MP013-B5_1	LIB00007-MP014-B5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-B5/sample_S323_L002_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-1/LIB00007-MP014-B5/sample_S323_L002_R2_001.fastq.gz
DoBa00000079MP	MP010	LIB-MP010-A11	LIB00004	LIB00004-MP010-A11_1	LIB00004-MP004-A11	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A11/sample_S497_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A11/sample_S497_L003_R2_001.fastq.gz
PaPr00000075MP	MP010	LIB-MP010-A3	LIB00004	LIB00004-MP010-A3_1	LIB00004-MP004-A3	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A3/sample_S452_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A3/sample_S452_L003_R2_001.fastq.gz
DoBa00000084MP	MP010	LIB-MP010-A5	LIB00004	LIB00004-MP010-A5_1	LIB00004-MP004-A5	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A5/sample_S467_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A5/sample_S467_L003_R2_001.fastq.gz
PaPr00000088MP	MP010	LIB-MP010-A6	LIB00004	LIB00004-MP010-A6_1	LIB00004-MP004-A6	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A6/sample_S473_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A6/sample_S473_L003_R2_001.fastq.gz
DoBa00000063MP	MP010	LIB-MP010-A9	LIB00004	LIB00004-MP010-A9_1	LIB00004-MP004-A9	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A9/sample_S487_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-A9/sample_S487_L003_R2_001.fastq.gz
PaPr00000183MP	MP010	LIB-MP010-B10	LIB00004	LIB00004-MP010-B10_1	LIB00004-MP004-B10	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-B10/sample_S492_L003_R1_001.fastq.gz	data/micropouch/AAU_metagenome/AAU_metagenome/fastq/Seq-MP015-Pool-2/LIB00004-MP004-B10/sample_S492_L003_R2_001.fastq.gz
